Rua José Loureiro,Centro,Curitiba,80010-000
Rua Marechal Deodoro,Centro,Curitiba,80010-010
Rua Pedro Ivo,Centro,Curitiba,80010-020
Praça Rui Barbosa,Centro,Curitiba,80010-030
Rua Emiliano Perneta,Centro,Curitiba,80010-050
Rua André de Barros,Centro,Curitiba,80010-080
Avenida Visconde de Guarapuava,Centro,Curitiba,80010-100
Rua Desembargador Westphalen,Centro,Curitiba,80010-110
Alameda Doutor Muricy,Centro,Curitiba,80010-120
Avenida Marechal Floriano Peixoto,Centro,Curitiba,80010-130
Rua Monsenhor Celso,Centro,Curitiba,80010-150
Rua Lourenço Pinto,Centro,Curitiba,80010-160
Rua João Negrão,Centro,Curitiba,80010-200
Praça Senador Correia,Centro,Curitiba,80010-210
Centro Comercial Itália,Centro,Curitiba,80010-912
"Rua Marechal Deodoro, 298",Centro,Curitiba,80011-970
Rua Candido Lopes,Centro,Curitiba,80020-060
Avenida Marechal Floriano Peixoto,Centro,Curitiba,80020-090
Praça Tiradentes,Centro,Curitiba,80020-100
Rua Barão do Serro Azul,Centro,Curitiba,80020-180
Rua São Francisco,Centro,Curitiba,80020-190
Rua Prefeito João Moreira Garcez,Centro,Curitiba,80020-200
Rua Alfredo Bufren,Centro,Curitiba,80020-240
Rua Riachuelo,Centro,Curitiba,80020-250
Rua Treze de Maio,Centro,Curitiba,80020-270
Rua Presidente Faria,Centro,Curitiba,80020-290
Rua XV de Novembro,Centro,Curitiba,80020-310
Rua Marechal Deodoro,Centro,Curitiba,80020-320
Avenida João Gualberto,Alto da Glória,Curitiba,80030-000
Avenida João Gualberto,Juvevê,Curitiba,80030-001
Rua Heitor Stockler de Franca,Centro Cívico,Curitiba,80030-030
Rua da Glória,Centro Cívico,Curitiba,80030-060
Rua Comendador Fontana,Centro Cívico,Curitiba,80030-070
Rua Padre Antônio,Centro,Curitiba,80030-100
Avenida Agostinho Leão Júnior,Centro,Curitiba,80030-110
Rua Carlos Eduardo Leão,Alto da Glória,Curitiba,80030-130
Rua Maria Clara,Alto da Glória,Curitiba,80030-140
Rua Ivo Leão,Alto da Glória,Curitiba,80030-180
Travessa José do Patrocínio,Alto da Glória,Curitiba,80030-190
Rua Mauá,Alto da Glória,Curitiba,80030-200
Rua Campos Sales,Alto da Glória,Curitiba,80030-230
Rua Augusto Severo,Alto da Glória,Curitiba,80030-240
Rua Campos Sales,Ahú,Curitiba,80030-285
Rua Doutor Goulin,Alto da Glória,Curitiba,80030-290
Rua Barão de Guaraúna,Alto da Glória,Curitiba,80030-310
Rua Nicolau Maeder,Alto da Glória,Curitiba,80030-330
Rua Campos Sales,Juvevê,Curitiba,80030-376
Rua Cambará,Juvevê,Curitiba,80030-380
Rua Nicolau Maeder,Juvevê,Curitiba,80030-383
Rua Moyses Marcondes,Juvevê,Curitiba,80030-410
Rua Manoel Eufrásio,Juvevê,Curitiba,80030-440
Avenida Munhoz da Rocha,Cabral,Curitiba,80035-000
Rua Bom Jesus,Juvevê,Curitiba,80035-010
Rua São Pedro,Cabral,Curitiba,80035-020
Rua Chichorro Júnior,Cabral,Curitiba,80035-040
Rua dos Funcionários,Cabral,Curitiba,80035-050
Rua Quintino Bocaiúva,Cabral,Curitiba,80035-090
Rua Professor Arthur Loyola,Cabral,Curitiba,80035-100
Rua Recife,Cabral,Curitiba,80035-110
Rua Deputado Joaquim José Pedrosa,Cabral,Curitiba,80035-120
Avenida Paraná,Cabral,Curitiba,80035-130
Rua São Luiz,Cabral,Curitiba,80035-140
Rua Belém,Cabral,Curitiba,80035-170
Rua Vereador Garcia Rodrigues Velho,Cabral,Curitiba,80035-180
Rua Vereador Antônio dos Reis Cavalheiro,Cabral,Curitiba,80035-210
Rua Coronel Amazonas Marcondes,Cabral,Curitiba,80035-230
Rua Abílio Peixoto,Cabral,Curitiba,80035-260
Rua José de Alencar,Juvevê,Curitiba,80040-070
Rua Sete de Abril,Juvevê,Curitiba,80040-120
Rua Conselheiro Carrão,Juvevê,Curitiba,80040-130
Rua Itupava,Juvevê,Curitiba,80040-134
Rua Simão Bolivar,Juvevê,Curitiba,80040-140
Rua Prefeito Ângelo Ferrário Lopes,Hugo Lange,Curitiba,80040-252
Avenida Nossa Senhora da Luz,Hugo Lange,Curitiba,80040-265
Rua Doutor Goulin,Juvevê,Curitiba,80040-280
Rua Augusto Stresser,Juvevê,Curitiba,80040-310
Rua Fernandes de Barros,Hugo Lange,Curitiba,80040-450
Rua Presidente Rodrigo Otávio,Hugo Lange,Curitiba,80040-452
Rua do Herval,Alto da Rua XV,Curitiba,80045-010
Avenida Visconde de Guarapuava,Alto da Rua XV,Curitiba,80045-030
Rua José de Alencar,Alto da Rua XV,Curitiba,80045-115
Rua Dias da Rocha Filho,Alto da Rua XV,Curitiba,80045-130
Travessa João Prosdócimo,Alto da Rua XV,Curitiba,80045-145
Rua Ubaldino do Amaral,Alto da Rua XV,Curitiba,80045-150
Avenida Senador Souza Naves,Alto da Rua XV,Curitiba,80045-190
Rua Flávio Dallegrave,Alto da Rua XV,Curitiba,80045-250
Rua XV de Novembro,Alto da Rua XV,Curitiba,80045-270
Rua Professor Brandão,Alto da Rua XV,Curitiba,80045-280
Rua Professor Brandão,Alto da Rua XV,Curitiba,80045-325
Rua Prefeito Ângelo Ferrário Lopes,Alto da Rua XV,Curitiba,80045-400
Avenida Senador Souza Naves,Cristo Rei,Curitiba,80050-152
Travessa Madre Júlia,Cristo Rei,Curitiba,80050-160
Rua do Herval,Cristo Rei,Curitiba,80050-205
Rua Francisco Alves Guimarães,Cristo Rei,Curitiba,80050-210
Rua José de Alencar,Cristo Rei,Curitiba,80050-240
Rua Atílio Bório,Cristo Rei,Curitiba,80050-250
Avenida São José,Cristo Rei,Curitiba,80050-350
Rua Poeta Francisco Ferreira Leite,Cristo Rei,Curitiba,80050-360
Avenida Presidente Affonso Camargo,Cristo Rei,Curitiba,80050-370
Rua Sanito Rocha,Cristo Rei,Curitiba,80050-380
Rua Eduardo Aguirre Calabresi,Cristo Rei,Curitiba,80050-390
Rua Oyapock,Cristo Rei,Curitiba,80050-450
Travessa Ângelo Piazzetta,Cristo Rei,Curitiba,80050-460
Rua Coronel Pedro Scherer Sobrinho,Cristo Rei,Curitiba,80050-470
Rua João Pontoni,Cristo Rei,Curitiba,80050-490
Rua Governador Agamenon Magalhães,Cristo Rei,Curitiba,80050-510
Rua Urbano Lopes,Cristo Rei,Curitiba,80050-520
Rua Roberto Cichon,Cristo Rei,Curitiba,80050-580
"Rua Schiller, 555",Alto da Rua XV,Curitiba,80050-901
Rua XV de Novembro,Centro,Curitiba,80060-000
Rua Marechal Deodoro,Centro,Curitiba,80060-010
Rua Benjamin Constant,Centro,Curitiba,80060-020
Travessa Itararé,Centro,Curitiba,80060-040
Rua Nilo Cairo,Centro,Curitiba,80060-050
Avenida Visconde de Guarapuava,Centro,Curitiba,80060-060
Avenida Presidente Affonso Camargo,Jardim Botânico,Curitiba,80060-090
Rua Conselheiro Laurindo,Centro,Curitiba,80060-100
Rua Tibagi,Centro,Curitiba,80060-110
Rua Mariano Torres,Centro,Curitiba,80060-120
Rua Francisco Torres,Centro,Curitiba,80060-130
Rua Doutor Faivre,Centro,Curitiba,80060-140
Rua da Paz,Centro,Curitiba,80060-160
Rua Ubaldino do Amaral,Centro,Curitiba,80060-162
Rua Ubaldino do Amaral,Alto da Glória,Curitiba,80060-190
Rua Ubaldino do Amaral,Alto da Glória,Curitiba,80060-195
Rua Amintas de Barros,Centro,Curitiba,80060-205
Rua Conselheiro Araújo,Centro,Curitiba,80060-230
"Rua General Carneiro, 181",Alto da Glória,Curitiba,80060-900
"Rua Amintas de Barros, 330",Centro,Curitiba,80060-901
Avenida Dario Lopes dos Santos,Rebouças,Curitiba,80210-010
Rua Engenheiros Rebouças,Jardim Botânico,Curitiba,80210-040
Rua Brasílio Itiberê,Jardim Botânico,Curitiba,80210-060
Rua Eleonora Muricy Novaes,Jardim Botânico,Curitiba,80210-131
Rua Maurício Nunes Garcia,Jardim Botânico,Curitiba,80210-150
Rua Coronel João da Silva Sampaio,Jardim Botânico,Curitiba,80210-220
Rua Hildebrando de Araújo,Jardim Botânico,Curitiba,80210-260
Rua São Januário,Jardim Botânico,Curitiba,80210-300
Rua Engenheiro Ostoja Roguski,Jardim Botânico,Curitiba,80210-390
Rua Doutor Reynaldo Machado,Rebouças,Curitiba,80215-010
Rua Iapó,Rebouças,Curitiba,80215-020
Rua Imaculada Conceição,Rebouças,Curitiba,80215-030
Avenida Comendador Franco,Jardim Botânico,Curitiba,80215-090
Rua Chile,Rebouças,Curitiba,80215-170
Rua Chile,Prado Velho,Curitiba,80215-184
Rua Francisco Nunes,Prado Velho,Curitiba,80215-202
Rua Iapó,Prado Velho,Curitiba,80215-223
Rua Pedro de Toledo,Prado Velho,Curitiba,80215-280
Rua Manoel Martins de Abreu,Prado Velho,Curitiba,80215-430
Rua Ângelo Ferro,Jardim Botânico,Curitiba,80215-460
"Rua Engenheiros Rebouças, 1376",Rebouças,Curitiba,80215-900
"Rua Imaculada Conceição, 1155",Prado Velho,Curitiba,80215-901
Avenida Marechal Floriano Peixoto,Rebouças,Curitiba,80220-000
Avenida Marechal Floriano Peixoto,Parolin,Curitiba,80220-001
Rua Desembargador Westphalen,Rebouças,Curitiba,80220-030
Rua Desembargador Westphalen,Parolin,Curitiba,80220-031
Rua Alferes Poli,Rebouças,Curitiba,80220-050
Rua Alferes Poli,Parolin,Curitiba,80220-051
Rua Vinte e Quatro de Maio,Rebouças,Curitiba,80220-060
Rua Nunes Machado,Rebouças,Curitiba,80220-070
Rua Lamenha Lins,Rebouças,Curitiba,80220-080
Rua Brigadeiro Franco,Rebouças,Curitiba,80220-100
Rua Chile,Rebouças,Curitiba,80220-180
Rua Conselheiro Dantas,Rebouças,Curitiba,80220-191
Avenida Presidente Kennedy,Rebouças,Curitiba,80220-200
Avenida Presidente Kennedy,Parolin,Curitiba,80220-201
Rua Piauí,Parolin,Curitiba,80220-240
Avenida Marechal Floriano Peixoto,Prado Velho,Curitiba,80220-295
Rua Maria Moscardi Fanini,Guaíra,Curitiba,80220-450
Avenida Silva Jardim,Rebouças,Curitiba,80230-000
Avenida Sete de Setembro,Rebouças,Curitiba,80230-010
Avenida Iguaçu,Rebouças,Curitiba,80230-020
Avenida Presidente Getúlio Vargas,Rebouças,Curitiba,80230-030
Rua Vinte e Quatro de Maio,Centro,Curitiba,80230-080
Avenida Sete de Setembro,Centro,Curitiba,80230-085
Rua Alferes Poli,Centro,Curitiba,80230-090
Rua Desembargador Westphalen,Rebouças,Curitiba,80230-100
Avenida Marechal Floriano Peixoto,Rebouças,Curitiba,80230-110
Rua Rockefeller,Rebouças,Curitiba,80230-130
Rua Piquiri,Rebouças,Curitiba,80230-140
Rua João Negrão,Rebouças,Curitiba,80230-150
Rua Conselheiro Laurindo,Rebouças,Curitiba,80230-180
"Rua João Negrão, 1251",Rebouças,Curitiba,80231-970
Avenida Sete de Setembro,Batel,Curitiba,80240-000
Avenida Sete de Setembro,Seminário,Curitiba,80240-001
Avenida Visconde de Guarapuava,Batel,Curitiba,80240-010
Avenida Silva Jardim,Água Verde,Curitiba,80240-020
Avenida Silva Jardim,Seminário,Curitiba,80240-021
Avenida Iguaçu,Água Verde,Curitiba,80240-030
Avenida Iguaçu,Água Verde,Curitiba,80240-031
Avenida Presidente Getúlio Vargas,Água Verde,Curitiba,80240-040
Avenida Presidente Getúlio Vargas,Vila Izabel,Curitiba,80240-041
Rua Petit Carneiro,Água Verde,Curitiba,80240-050
Rua Brasílio Itiberê,Água Verde,Curitiba,80240-060
Avenida Iguaçu,Vila Izabel,Curitiba,80240-074
Travessa João Turin,Água Verde,Curitiba,80240-100
Rua Bento Viana,Água Verde,Curitiba,80240-110
Rua Silveira Peixoto,Água Verde,Curitiba,80240-120
Rua Doutor Alexandre Gutierrez,Água Verde,Curitiba,80240-130
Rua Saint Hilaire,Água Verde,Curitiba,80240-140
Travessa Lange,Água Verde,Curitiba,80240-170
Travessa Percy Withers,Água Verde,Curitiba,80240-190
Avenida República Argentina,Água Verde,Curitiba,80240-210
Rua Acyr Guimarães,Água Verde,Curitiba,80240-230
Rua Carneiro Lobo,Água Verde,Curitiba,80240-240
Rua Cândido Xavier,Água Verde,Curitiba,80240-280
Rua Herculano Carlos Franco de Souza,Água Verde,Curitiba,80240-290
Rua Lindolfo Pessoa,Seminário,Curitiba,80240-330
Rua Gonçalves Dias,Batel,Curitiba,80240-340
Rua Bernardo Leinig,Vila Izabel,Curitiba,80240-410
Rua Nunes Machado,Centro,Curitiba,80250-000
Rua Lamenha Lins,Centro,Curitiba,80250-020
Rua Brigadeiro Franco,Centro,Curitiba,80250-030
Rua Desembargador Motta,Água Verde,Curitiba,80250-060
Rua Buenos Aires,Batel,Curitiba,80250-070
Rua Buenos Aires,Água Verde,Curitiba,80250-072
Rua Pasteur,Batel,Curitiba,80250-080
Rua Pasteur,Água Verde,Curitiba,80250-104
Rua Maurício Caillet,Água Verde,Curitiba,80250-110
Rua Alferes Ângelo Sampaio,Água Verde,Curitiba,80250-120
Avenida Sete de Setembro,Água Verde,Curitiba,80250-205
Avenida Sete de Setembro,Centro,Curitiba,80250-210
Avenida Visconde de Guarapuava,Centro,Curitiba,80250-220
Travessa João Nociti,Seminário,Curitiba,80310-040
Rua Professor Laertes Munhoz,Seminário,Curitiba,80310-060
Rua José Naves da Cunha,Seminário,Curitiba,80310-080
Rua Professor Ulisses Vieira,Santa Quitéria,Curitiba,80310-120
Rua Professor Brazílio Ovídio da Costa,Santa Quitéria,Curitiba,80310-130
Avenida Presidente Arthur da Silva Bernardes,Santa Quitéria,Curitiba,80310-155
Rua Curupis,Santa Quitéria,Curitiba,80310-200
Rua Coronel Pretextato Pena Forte Taborda Ribas,Santa Quitéria,Curitiba,80310-260
Rua Júlio Eduardo Gineste,Santa Quitéria,Curitiba,80310-410
Rua Abraham Lincoln,Seminário,Curitiba,80310-530
"Avenida Presidente Arthur da Silva Bernardes, 260",Portão,Curitiba,80310-981
Rua Coronel Ottoni Maciel,Vila Izabel,Curitiba,80320-000
Rua Eurides Cunha,Vila Izabel,Curitiba,80320-010
Rua Professor Guido Straube,Vila Izabel,Curitiba,80320-030
Rua Professor Álvaro Jorge,Vila Izabel,Curitiba,80320-040
Rua Professor Dario Veloso,Vila Izabel,Curitiba,80320-050
Rua Professor Sebastião Paraná,Vila Izabel,Curitiba,80320-070
Rua Professor Ulisses Vieira,Vila Izabel,Curitiba,80320-090
Rua Professor Brazílio Ovídio da Costa,Portão,Curitiba,80320-100
Rua Guaianazes,Portão,Curitiba,80320-114
Rua Vital Brasil,Portão,Curitiba,80320-120
Rua Zacarias de Paula Neves,Portão,Curitiba,80320-180
Rua Cândido Xavier,Vila Izabel,Curitiba,80320-220
Rua Vereador Dino Gasparin,Vila Izabel,Curitiba,80320-230
Rua Guaianazes,Vila Izabel,Curitiba,80320-240
Rua Bororós,Vila Izabel,Curitiba,80320-260
Rua Parintins,Vila Izabel,Curitiba,80320-270
Rua Tamoios,Vila Izabel,Curitiba,80320-290
Rua Tabajaras,Vila Izabel,Curitiba,80320-310
Rua Pedro Collere,Vila Izabel,Curitiba,80320-320
Rua Carlos Dietzsch,Portão,Curitiba,80330-000
Rua Curupaitis,Portão,Curitiba,80330-030
Rua Pedro Caetano M. Folador,Portão,Curitiba,80330-130
Rua Jorge Borsatto,Portão,Curitiba,80330-160
Rua Rezala Simão,Santa Quitéria,Curitiba,80330-180
Rua Vieira Fazenda,Portão,Curitiba,80330-200
Rua Amadeu do Amaral,Portão,Curitiba,80330-240
Rua Agostinho Merlin,Portão,Curitiba,80330-300
Rua Francisco Klemtz,Portão,Curitiba,80330-310
Rua Capitão Tenente Maris de Barros,Portão,Curitiba,80330-340
Rua Visconde do Rio Branco,Mercês,Curitiba,80410-000
Rua Padre Agostinho,Mercês,Curitiba,80410-020
Rua Saldanha Marinho,Centro,Curitiba,80410-151
Rua Cruz Machado,Centro,Curitiba,80410-170
Alameda Doutor Carlos de Carvalho,Centro,Curitiba,80410-180
Rua Visconde de Nacar,Mercês,Curitiba,80410-200
Rua Visconde de Nacar,Centro,Curitiba,80410-201
Rua Desembargador Ermelino de Leão,Centro,Curitiba,80410-230
Rua Ébano Pereira,Centro,Curitiba,80410-240
"Rua Ébano Pereira, 240",Centro,Curitiba,80410-903
Rua Comendador Araújo,Centro,Curitiba,80420-000
Avenida Vicente Machado,Centro,Curitiba,80420-010
Avenida Vicente Machado,Batel,Curitiba,80420-011
Rua Gutemberg,Batel,Curitiba,80420-030
Alameda Dom Pedro II,Batel,Curitiba,80420-060
Rua Comendador Araújo,Batel,Curitiba,80420-063
Rua Emiliano Perneta,Centro,Curitiba,80420-080
Avenida do Batel,Batel,Curitiba,80420-090
Rua Benjamin Lins,Batel,Curitiba,80420-100
Rua Doutor Pedrosa,Centro,Curitiba,80420-120
Rua Francisco Rocha,Batel,Curitiba,80420-130
Rua Teixeira Coelho,Batel,Curitiba,80420-150
Rua Coronel Dulcídio,Batel,Curitiba,80420-170
Rua Desembargador Motta,Centro,Curitiba,80420-184
Rua Desembargador Motta,Centro,Curitiba,80420-190
Rua Brigadeiro Franco,Centro,Curitiba,80420-200
Rua Visconde do Rio Branco,Centro,Curitiba,80420-210
"Rua Comendador Araújo, 143",Centro,Curitiba,80420-900
Alameda Presidente Taunay,Bigorrilho,Curitiba,80430-000
Rua Desembargador Isaías Bevilaqua,Mercês,Curitiba,80430-040
Rua Padre Agostinho,Mercês,Curitiba,80430-050
Rua Martim Afonso,Mercês,Curitiba,80430-100
Alameda Princesa Izabel,Mercês,Curitiba,80430-120
Rua Desembargador Motta,Bigorrilho,Curitiba,80430-152
Rua Saldanha Marinho,Centro,Curitiba,80430-160
Alameda Doutor Carlos de Carvalho,Centro,Curitiba,80430-180
Rua Brigadeiro Franco,Mercês,Curitiba,80430-210
Alameda Prudente de Moraes,Centro,Curitiba,80430-220
Rua Desembargador Motta,Mercês,Curitiba,80430-232
Alameda Prudente de Moraes,Mercês,Curitiba,80430-234
Avenida Nossa Senhora Aparecida,Seminário,Curitiba,80440-000
Avenida Vicente Machado,Campina do Siqueira,Curitiba,80440-020
Rua Carmelo Rangel,Batel,Curitiba,80440-050
Rua Bispo Dom José,Batel,Curitiba,80440-080
Rua Carmelo Rangel,Seminário,Curitiba,80440-158
Rua São Thomaz de Aquino,Seminário,Curitiba,80440-160
Rua Bruno Filgueira,Batel,Curitiba,80440-220
Rua Inácio Lustosa,São Francisco,Curitiba,80510-000
Avenida Jaime Reis,São Francisco,Curitiba,80510-010
Rua Treze de Maio,São Francisco,Curitiba,80510-030
Rua Presidente Carlos Cavalcanti,São Francisco,Curitiba,80510-040
Avenida Manoel Ribas,Mercês,Curitiba,80510-346
Travessa General Francisco Lima e Silva,São Francisco,Curitiba,80520-040
Rua Teffe,Bom Retiro,Curitiba,80520-110
Rua Ângelo Zeni,Bom Retiro,Curitiba,80520-140
Rua Mateus Leme,Bom Retiro,Curitiba,80520-174
Rua Domingos Nascimento,Bom Retiro,Curitiba,80520-200
Avenida Desembargador Hugo Simas,Bom Retiro,Curitiba,80520-250
Rua Tapajós,Bom Retiro,Curitiba,80520-260
Rua Antônio Duarte Velloso,Bom Retiro,Curitiba,80520-440
Rua Cláudio Manoel da Costa,Bom Retiro,Curitiba,80520-590
Rua Rolfe Mertens,Pilarzinho,Curitiba,80520-670
Avenida Cândido de Abreu,Centro Cívico,Curitiba,80530-000
Rua Euclides Bandeira,Centro Cívico,Curitiba,80530-020
Rua Senador Xavier da Silva,Centro Cívico,Curitiba,80530-060
Rua Álvaro Ramos,Centro Cívico,Curitiba,80530-190
Rua Marechal Hermes,Juvevê,Curitiba,80530-230
Rua Marechal Hermes,Alto da Glória,Curitiba,80530-233
Rua Manoel dos Santos Barreto,Juvevê,Curitiba,80530-250
Rua Euzébio da Motta,Juvevê,Curitiba,80530-260
Rua Rocha Pombo,Juvevê,Curitiba,80530-290
"Avenida Cândido de Abreu, 526",Centro Cívico,Curitiba,80530-905
"Avenida Cândido de Abreu, 817",Centro Cívico,Curitiba,80530-908
"Avenida Cândido de Abreu, 1130",Centro Cívico,Curitiba,80530-911
"Praça Nossa Senhora de Salette, s/n",Centro Cívico,Curitiba,80530-912
"Avenida Cândido de Abreu, 344",Centro Cívico,Curitiba,80530-914
"Rua Jacy Loureiro de Campos, s/n",Centro Cívico,Curitiba,80530-915
Rua Alberto Folloni,Ahú,Curitiba,80540-000
Rua Manoel Eufrásio,Juvevê,Curitiba,80540-010
Rua Ricardo Lemos,Ahú,Curitiba,80540-030
Rua São Sebastião,Ahú,Curitiba,80540-050
Travessa São Benedito,Ahú,Curitiba,80540-060
Rua Elvira Haupt Grotzner,Ahú,Curitiba,80540-065
Rua Gabriela Mistral,Ahú,Curitiba,80540-150
Rua Tomazina,Ahú,Curitiba,80540-160
Avenida Anita Garibaldi,Ahú,Curitiba,80540-180
Rua Santa Rita de Cássia,Ahú,Curitiba,80540-200
Rua Vereador Washington Mansur,Ahú,Curitiba,80540-210
Rua Emílio Cornelsen,Ahú,Curitiba,80540-220
Rua Marechal Mallet,Ahú,Curitiba,80540-230
Rua São Pio X,Ahú,Curitiba,80540-240
Rua Colombo,Ahú,Curitiba,80540-250
Rua Guaratuba,Ahú,Curitiba,80540-260
Rua Eurípedes Garcez do Nascimento,Ahú,Curitiba,80540-280
Avenida Anita Garibaldi,Cabral,Curitiba,80540-400
Rua Maranhão,Portão,Curitiba,80610-001
Avenida Presidente Kennedy,Água Verde,Curitiba,80610-010
Avenida Presidente Kennedy,Portão,Curitiba,80610-012
Rua Pará,Água Verde,Curitiba,80610-020
Rua Amazonas,Água Verde,Curitiba,80610-030
Avenida dos Estados,Água Verde,Curitiba,80610-040
Rua Rio Grande do Sul,Água Verde,Curitiba,80610-100
Rua Morretes,Portão,Curitiba,80610-150
Rua Augusto de Mari,Portão,Curitiba,80610-180
Rua Paraíba,Portão,Curitiba,80610-190
Rua Álvaro Andrade,Portão,Curitiba,80610-240
Avenida República Argentina,Portão,Curitiba,80610-260
Avenida República Argentina,Portão,Curitiba,80610-265
Praça Padre João Bagozzi,Portão,Curitiba,80610-270
Rua Engenheiro Niepce da Silva,Portão,Curitiba,80610-280
Rua Engenheiro Arthur Bettes,Portão,Curitiba,80610-290
Rua Guilherme Pugsley,Água Verde,Curitiba,80610-300
Rua João Geara,Portão,Curitiba,80610-330
Rua Alípia Marques Verchai,Portão,Curitiba,80610-360
"Avenida Presidente Kennedy, 4121",Portão,Curitiba,80610-905
Rua Guilherme Pugsley,Água Verde,Curitiba,80620-000
Avenida República Argentina,Água Verde,Curitiba,80620-005
Avenida República Argentina,Vila Izabel,Curitiba,80620-010
Rua Goiás,Água Verde,Curitiba,80620-060
Rua Mato Grosso,Água Verde,Curitiba,80620-070
Rua Rio Grande do Sul,Água Verde,Curitiba,80620-080
Travessa Ferreira do Amaral,Água Verde,Curitiba,80620-090
Rua Santa Catarina,Água Verde,Curitiba,80620-100
Rua Palmeiras,Água Verde,Curitiba,80620-110
Rua Dom Pedro I,Água Verde,Curitiba,80620-130
Rua Romédio Dorigo,Água Verde,Curitiba,80620-140
Travessa Rafael Francisco Greca,Água Verde,Curitiba,80620-150
Travessa Capitão Clementino Paraná,Água Verde,Curitiba,80620-180
Avenida Água Verde,Água Verde,Curitiba,80620-200
Rua Marquês do Paraná,Água Verde,Curitiba,80620-210
Rua Monsenhor Manoel Vicente,Água Verde,Curitiba,80620-230
Rua José Cadilhe,Água Verde,Curitiba,80620-240
Rua Alcebíades Plaisant,Água Verde,Curitiba,80620-270
Rua Professor Luiz César,Água Verde,Curitiba,80620-280
Rua Castro,Água Verde,Curitiba,80620-300
Rua Coronel José Gomes do Amaral,Água Verde,Curitiba,80620-380
Rua Paraíba,Guaíra,Curitiba,80630-000
Rua Augusto de Mari,Guaíra,Curitiba,80630-010
Rua Alagoas,Guaíra,Curitiba,80630-050
Jardinete Padre Sílvio Sattler,Guaíra,Curitiba,80630-110
Rua Pernambuco,Guaíra,Curitiba,80630-160
Rua Assis Figueiredo,Guaíra,Curitiba,80630-280
Rua Rio Vila Guaíra,Guaíra,Curitiba,80630-330
Rua Padre Agostinho,Bigorrilho,Curitiba,80710-000
Rua Capitão Joseph Pereira Quevedo,Mercês,Curitiba,80710-120
Rua General Mário Tourinho,Bigorrilho,Curitiba,80710-315
Rua Euclides da Cunha,Bigorrilho,Curitiba,80710-510
Rua Fernando Simas,Mercês,Curitiba,80710-660
"Rua Padre Agostinho, 2885",Bigorrilho,Curitiba,80710-901
Rua Padre Anchieta,Bigorrilho,Curitiba,80730-000
Rua Martim Afonso,Bigorrilho,Curitiba,80730-030
Alameda Princesa Izabel,Bigorrilho,Curitiba,80730-080
Alameda Júlia da Costa,Campina do Siqueira,Curitiba,80730-095
Alameda Augusto Stellfeld,Bigorrilho,Curitiba,80730-150
Rua Saldanha Marinho,Bigorrilho,Curitiba,80730-180
Alameda Doutor Carlos de Carvalho,Batel,Curitiba,80730-200
Alameda Doutor Carlos de Carvalho,Bigorrilho,Curitiba,80730-201
Rua Gastão Câmara,Bigorrilho,Curitiba,80730-300
Rua Dona Alice Tibiriçá,Bigorrilho,Curitiba,80730-320
Rua Coronel Joaquim Ignácio Taborda Ribas,Bigorrilho,Curitiba,80730-330
Rua Marechal José Bernardino Bormann,Bigorrilho,Curitiba,80730-350
Rua Euclides da Cunha,Bigorrilho,Curitiba,80730-360
Rua General Aristides Athayde Júnior,Bigorrilho,Curitiba,80730-370
Rua Bruno Filgueira,Bigorrilho,Curitiba,80730-380
Rua Francisco Rocha,Bigorrilho,Curitiba,80730-390
Rua Desembargador Otávio do Amaral,Bigorrilho,Curitiba,80730-400
Rua Capitão Souza Franco,Batel,Curitiba,80730-420
Rua Alferes Ângelo Sampaio,Bigorrilho,Curitiba,80730-460
Terminal Campina do Siqueira,Campina do Siqueira,Curitiba,80730-470
Rua General Mário Tourinho,Seminário,Curitiba,80740-000
Rua Engenheiro Serafim Voloschen,Campina do Siqueira,Curitiba,80740-040
Rua Professor Pedro Viriato Parigot de Souza,Campina do Siqueira,Curitiba,80740-050
Rua Valentin Harkot,Campina do Siqueira,Curitiba,80740-130
Rua Kalil Elias Warde,Campina do Siqueira,Curitiba,80740-170
Rua Francisco Machado,Campina do Siqueira,Curitiba,80740-180
Rua Álvaro Alvim,Seminário,Curitiba,80740-260
Rua Paulo Ziliotto,Campina do Siqueira,Curitiba,80740-310
Rua Major Heitor Guimarães,Campina do Siqueira,Curitiba,80740-340
Rua Professor Arnaldo Alves de Araújo,Seminário,Curitiba,80740-430
Rua Deputado Nilson Ribas,Seminário,Curitiba,80740-510
Rua Antônio Rodrigues,Seminário,Curitiba,80740-560
Rua José Scuissiato,Seminário,Curitiba,80740-580
Rua Monsenhor Ivo Zanlorenzi,Campina do Siqueira,Curitiba,80740-590
Rua Myltho Anselmo da Silva,Mercês,Curitiba,80810-060
Rua Solimões,Mercês,Curitiba,80810-070
Rua Mamoré,Mercês,Curitiba,80810-080
Rua Tenente João Gomes da Silva,Mercês,Curitiba,80810-100
Rua Júlio Perneta,Mercês,Curitiba,80810-110
Rua Professora Rosa Saporski,Mercês,Curitiba,80810-120
Rua do Amapá,Vista Alegre,Curitiba,80810-200
Rua Carlos Razera,Vista Alegre,Curitiba,80810-310
Rua Jacob Wellner,Vista Alegre,Curitiba,80810-350
Rua Batista Pessine,Vista Alegre,Curitiba,80820-000
Rua Antônio Costa,Vista Alegre,Curitiba,80820-020
Rua João Carlos Pedrosa,Vista Alegre,Curitiba,80820-310
Rua Antônio Grade,Vista Alegre,Curitiba,80820-320
